n_sequences_tips,alignment_length,crown_age,gamma_shape,prop_invariant,insertion_rate,deletion_rate,mean_insertion_length,mean_deletion_length,normalized_colless_index,gamma,best_BD_speciation_rate,best_BD_extinction_rate,best_BD_speciation_alpha,best_BD_extinction_alpha,best_BLINDLIN,best_BCSTDLIN,indel_rate
38,265,3.3988096277012563,1.4625238441259079,0.016661285449284278,0.15737629654930055,0.1681309984138346,3.695186846980193,4.776174959919503,0.19965576122342973,1.814236272791602,10.115988916654072,24.51432150263447,0.7325816915682879,2.2561088815113113,1,0,0.32550729496313513
37,291,1.5959962372450336,1.4641234629584572,0.0428928525717833,0.08799262675277901,0.05632739868676324,4.686616561955883,5.6478334962083325,0.10526631015623951,53.57047943036002,73.5305735162682,30.221875494606593,37.057923199121895,16.586744576752462,1,0,0.14432002543954225
29,56,1.4790488557929302,1.0567204182638765,0.021152643605052538,0.07766363632610498,0.09825743372677558,2.3112612559642263,2.8661500165163862,0.2191803208144654,80.83517563982984,72.95136838008803,14.63812635520901,43.15907208088218,4.778788313053382,1,0,0.17592107005288055
23,206,1.718912912132685,2.720503480363032,0.0003603317018001998,0.1274142909639133,0.10312056603144301,5.708135915836176,6.31554750109416,0.3886467159274379,-84.84544195733733,58.721111168579874,81.64360052909726,27.607096777718994,-5.486099538989038,1,0,0.2305348569953563
80,78,3.843091977471455,0.6522900145078936,0.04327979646136272,0.06175434746846898,0.13494806955875538,3.2780371074211296,4.355189273921224,0.14426423819952983,71.28632344561437,43.15343809899956,14.880153457269042,9.443834559752363,-3.586323670365152,1,0,0.19670241702722435
76,181,2.560844674475926,1.6138861799994386,0.025982652981404043,0.04703295795662628,0.03832536367083279,3.2299760469029715,4.235862278178209,0.11576463432288395,6.240590419715751,8.094008085096199,34.55312813646305,2.0256780971661206,13.407198871621631,1,0,0.08535832162745907
47,128,4.1979368420398515,1.0735111683537124,0.014362528534796427,0.06185000616649921,0.12263281319591594,5.049788564765546,6.693024717787972,0.26030999491367096,77.3191387195701,40.891381369127075,34.040826103466586,5.583675633891569,23.54916270043129,1,0,0.18448281936241515
44,151,2.5147110859913906,1.1557944115665735,0.013091738852568145,0.0922678639650594,0.16918584732320052,3.7482584124365808,3.986990902335456,0.383371453611212,-25.93683858287119,51.815165154430275,80.83082802465218,16.74850884938798,13.257129112300099,1,0,0.2614537112882599
27,282,1.7496357317584073,0.9291595822683937,0.0406582421369645,0.14946769676169824,0.04699801403430286,2.4380405663863334,2.0183235516638267,0.20358363220618622,-26.90303072904402,38.43953371243987,59.63419092349601,18.588863294752194,17.373287817870988,1,0,0.19646571079600111
83,29,3.350212658426874,1.5491069983513355,0.03794822377051584,0.10310828534006765,0.07185249065970152,3.0450468215261455,3.1791156544545736,0.08502205386663264,-78.46036903312093,5.753972732337564,4.204131895516591,0.4773624227410175,12.823777471527013,1,0,0.17496077599976917
49,101,3.2989073924438066,2.062856735474137,0.03324777683248713,0.06554971611371076,0.09301189491611714,4.792722531490792,6.271781935270308,0.21863736689009625,-25.312140992768597,3.97935220280712,21.569563410333807,0.24921303688998764,14.610720678644558,1,0,0.1585616110298279
69,297,1.9125188839211757,1.3045857733371562,0.0011424261593007687,0.15379607087960592,0.031668996934334386,4.960798620138958,5.921930518052233,0.12849433660733656,-27.037318966616915,54.79886986342996,96.21594995163818,16.798791830328092,24.032538188246274,1,0,0.18546506781394032
76,128,4.728072897772932,2.06050872100556,0.022462540630254883,0.08166364082099127,0.08813394940487625,3.8076123599947294,4.433114219700769,0.19334448258850684,22.072334651047562,4.416460846499002,20.5191660066932,0.4193471474562994,27.252253136712515,1,0,0.16979759022586752
45,126,2.5769297406147738,1.4193989037136843,0.004621607607785001,0.06580668177429952,0.1083344168981657,1.4829693416991019,1.5468669240029325,0.3174546097396996,-8.489556837092534,48.608665273363016,17.473347752753142,18.763968229835505,15.537802595618123,1,0,0.17414109867246522
52,331,2.881559448459834,0.946652368004395,0.01622476361922206,0.13251071179727977,0.15585642421656382,5.231986932346564,6.20909364916351,0.16957231705091022,0.5029232509028407,44.54303170704383,45.661334562995876,13.327154744109626,16.531406340450864,1,0,0.28836713601384356
77,259,3.365537063503704,1.4895716863616506,0.011747758265387261,0.054161624914437524,0.05849636079603706,3.9234992601492267,5.353462587938961,0.15535123001837206,-46.03042845531924,20.49011293320216,9.744209320224424,2.33774453438891,4.1513464234004935,1,0,0.11265798571047458
66,353,1.6572232893716008,1.16893241978705,0.02276917692813249,0.12350965763075149,0.06744967264878725,4.118491707400385,4.8539350128458665,0.288366596443713,-0.9605525176637748,78.20071307370074,37.61329478591153,30.600311725836256,16.64471357490686,1,0,0.19095933027953874
54,484,3.7386453308881324,1.144330617607747,0.03031681475370045,0.20157452783146698,0.20229715660937514,7.687834435174272,8.623361226718535,0.13743853383003182,-64.33889392501473,9.72611946585522,9.871574072864803,2.1860179206019463,28.848856479265734,1,0,0.4038716844408421
67,270,5.244745873441221,1.594087742360979,0.008642163796802722,0.0919551024793037,0.16882997640566993,7.070038888992777,7.277235608953104,0.22472946176607275,-29.93478764502281,1.865697708639986,6.756878928244136,-6.725135530906013,12.976814150445191,1,0,0.26078507888497365
71,208,3.0787702649092092,2.8662913444866946,0.010021644747801622,0.06782760568932726,0.04931111903384863,7.390780643412169,8.468265059305285,0.06970640798814484,-20.30026414552438,2.4717213419649338,37.55408483365471,-0.18530916785498097,30.026339545067675,1,0,0.1171387247231759
64,182,2.1619018937648096,1.8124628957534323,0.009306193898903336,0.0637469806771788,0.0585091862881727,3.5234267477227514,4.5808521793028945,0.047571000290989957,18.564011559013856,7.910444293915467,27.683803829987173,2.7868457035842598,13.732941902959553,1,0,0.12225616696535149
43,95,4.074610923102758,2.7096747182230394,0.023566973616881856,0.17991136630218918,0.17767583213094068,2.8654099535535265,3.7425130642972104,0.1224413777119518,80.31917245245259,3.9365633304206917,18.897043593746215,-1.188731912666382,19.083000165989464,1,0,0.35758719843312986
68,266,1.4987677846170024,1.7847280152434932,0.021236307122816826,0.008822676551861242,0.032349244608656395,4.2108939265969285,5.694184107296982,0.0711291674876689,27.111258952237094,83.2150629143309,66.93186840847609,36.41551611889685,-7.389986296536863,1,0,0.04117192116051764
90,424,3.9771873367647643,1.6778248240498763,0.006935705718712079,0.09762093867732302,0.12682538122727072,4.2282641427962995,4.982505132522659,0.07212852155375798,11.57163146041563,26.618932305447206,35.725063557201246,5.717015881085863,8.041460557014833,1,0,0.22444631990459374
28,239,1.6073018424284549,0.6088463872436602,0.039390906762750436,0.05724345496899345,0.07031215846382396,3.770572007524156,4.831240792141709,0.12192592827826353,5.697043904476537,35.70021019203649,18.203163956476345,20.693666681278334,12.566020899098923,1,0,0.1275556134328174
77,552,2.9478964329762936,1.750123135744982,0.028529048001498348,0.05699402846133846,0.010213790919140438,5.104958825487146,6.851346044527398,0.08801291710725749,13.724073994040841,24.523928678951354,23.14700212623337,5.573097308978722,21.796928474402705,1,0,0.0672078193804789
51,285,2.341249299863649,1.0648382682489723,0.021437569571521493,0.10822246017231196,0.16185460282284375,4.834294614115152,5.896154524479509,0.2135272807427728,53.57008753119274,56.72771599921033,26.986240085111554,23.89285864572996,15.672723689877996,1,0,0.2700770629951557
35,397,3.334356986208634,2.294718495619124,0.009298107376407913,0.12447353220680292,0.2071909932053725,6.443744470232422,8.068947537867599,0.34062464115851604,-3.034202751642364,1.6828299060465237,9.577566706784998,-2.189273969278112,11.935066899845285,1,0,0.3316645254121754
31,290,2.187795142442433,1.7013062664647776,0.006551536397953977,0.08864523849185556,0.09312027711178154,3.8124761714669293,5.079328714730701,0.2097255056087604,-3.5471449234699524,35.54954180804455,36.550342540154084,15.932952298453063,19.059376079569475,1,0,0.1817655156036371
44,178,1.5684843948796372,1.3976983593301207,0.012768008858771234,0.042322857387858195,0.10858294692365933,3.5037030372176257,5.002840774577783,0.1306279611139881,-17.21456089409081,48.951880965332045,63.17964611640856,20.278867200192312,3.056983448510428,1,0,0.1509058043115175
79,99,1.5693403298657718,2.015999025380435,0.03724710375819311,0.01333417921601093,0.010646196673044103,1.4365492658514654,1.3383767775686564,0.058339787410910615,-6.487840555855408,50.666533025947096,21.403568629909728,27.913172919114295,0.903399913111623,1,0,0.023980375889055033
41,247,3.081883562324302,1.2755829167197206,0.01381916009875406,0.07124404787536079,0.04706068622018594,5.274379606310238,6.5500364309591195,0.10354458163753356,-2.5582527864330946,11.800251148640765,64.48236787930445,0.0,28.356667259744288,0,1,0.11830473409554673
27,221,3.762307220826314,1.2223276668817389,0.0029655270368003747,0.038758954112539525,0.08603635184962605,4.915081614980211,6.123167389718864,0.12242653273536774,-3.3760376979494935,8.755723324166189,39.79130444153388,0.0,15.56838809236107,0,1,0.12479530596216556
35,126,3.000343145712334,1.947421496311897,0.032074855564329756,0.04519258234995892,0.21969542307436601,3.2752340674221956,4.2395689902669265,0.19127247859899418,8.432731710488271,36.35940316655409,31.077646942891537,10.165750370857321,0.2602766414860671,1,0,0.26488800542432495
70,270,3.973309821151362,1.4141391020300758,0.0005488080034678502,0.11608249497489381,0.05224878960697243,4.565515403331467,5.176305457981303,0.1875829948530296,71.72327129863163,10.647608664232813,5.2303316802321795,1.3471316398358362,-0.39042108795561425,1,0,0.16833128458186625
57,437,3.587091006866846,2.4324830843033847,0.0052340665090916914,0.09300123471634886,0.12782118659897646,7.9351778834476905,8.543315698565586,0.1874118790404578,-31.841303874251643,0.5523535929767974,16.302690052616903,-1.9922978606714057,6.982951763567261,1,0,0.2208224213153253
38,137,4.276156277457298,1.5052085566687625,0.009695920540582955,0.09679530610506215,0.19686254973638173,3.5487766801492033,4.843959001660357,0.21521705019683426,-4.956197247931138,0.5886458111348326,3.0101223441577813,-1.5134105268023115,9.562634868809447,1,0,0.2936578558414439
45,358,2.550937501326365,1.344342376874171,0.009125616649278304,0.11445131899619175,0.13280287590578138,6.177025146905473,7.372974776088286,0.3532741119838087,-1.2641313962469347,52.23132358017048,60.75992253946151,15.635478275226522,-12.955635001017864,1,0,0.24725419490197315
61,138,3.0775191880690804,0.6698929268874786,0.001892192013419673,0.02011677312272639,0.042713006119535914,4.645898320383348,7.384394478565575,0.31574657400869355,-3.5550127123955138,27.671789910835233,70.00360542629505,4.52750051539374,-6.004441362183412,1,0,0.0628297792422623
67,103,3.5991102876552166,1.6733195036620527,0.002276263914837566,0.1705549398047793,0.14746454938094644,5.721937489184775,5.870782162214652,0.10305035177616662,-26.9627843135219,17.667897023378707,28.410923434061257,2.9008851257734865,4.403491278743928,1,0,0.31801948918572576
65,239,3.4873801919884184,1.630072381932842,0.017921765886327694,0.06272784667636644,0.025054267682453144,3.500658294974368,4.447525634785948,0.12116984278763407,-17.18758589014504,0.9908440157373004,7.085121247070758,-1.2995304376117431,-1.34839236575195,1,0,0.08778211435881958
38,94,1.8031391399800438,1.2097560621150192,0.0011357925523839375,0.09246926109830374,0.032916512840771885,2.4080208913857657,2.611154104194317,0.20082383952289412,26.986448483853593,68.3650043392786,64.78763855951922,27.272851962814297,21.54809908243173,1,0,0.12538577393907563
52,159,1.7167263679877065,1.2706982320436537,0.014225884381226685,0.0949917517330537,0.05321489941939712,4.188685210971087,5.164828110851644,0.1181484991964483,-10.330330000687507,45.156517017282106,8.159080143631357,24.92294738487824,30.70558676735056,1,0,0.14820665115245082
39,259,1.4722201219446729,0.8549797924126953,0.019564590098784702,0.10180745663048685,0.16066504040050006,2.256931946322392,2.6506346796376463,0.31966079450670964,42.532459697819995,42.851806993994614,29.001367485505572,17.916908195297182,-6.804090230836916,1,0,0.2624724970309869
77,223,3.6092376508719486,1.7268542268328677,0.018324606796812096,0.013066504936164191,0.008447732935261966,4.438070767523534,6.237786731933005,0.1436969522247017,10.0972775564496,12.3483144940006,8.203245119551092,2.1454086788305915,-2.8682533966262316,1,0,0.02151423787142616
30,313,3.2596198097397755,1.175127489103072,0.03314996431309717,0.2080821668976287,0.19808363021120773,4.187649827766188,4.7658242635313846,0.2625194319591761,-30.988537394123554,9.863664551136276,9.92261259805197,2.636645907565941,14.442092854204787,1,0,0.40616579710883643
57,275,3.764470120704268,2.416818951254456,0.0009477565356669769,0.1035354373406558,0.1552999588050084,3.4713326958106463,3.8531494290784316,0.08868071346363929,-17.75375847516654,1.8949515777398034,13.36799829034812,-2.345649329561219,16.49800120927776,1,0,0.2588353961456642
62,255,3.1121116331235634,1.846770391008486,0.002426108034541997,0.14523685054977822,0.11063271283675694,3.149157703870709,2.908609655880094,0.16223809323483962,10.504847291802724,10.26566290824382,30.148447069538015,1.882104703501095,14.976240288056847,1,0,0.25586956338653516
62,331,3.319222098217264,1.5949965429415134,0.00013701626965825214,0.09710143569080057,0.11006759660865983,5.081696355959397,6.389854535863358,0.0809250656854397,0.865772385458218,1.9547619242937544,6.732544179280355,0.06847481610529577,2.413450594854698,1,0,0.2071690322994604
52,380,2.0349902623217972,1.363308881596998,0.005055496471342296,0.10749110577113853,0.18723555107660306,4.64329472707316,6.222301886444853,0.16163462440888748,-1.2430023234495682,74.73903175910826,55.678234291612966,31.52815625054105,22.202037935640682,1,0,0.2947266568477416
55,197,4.2087912695912255,2.762948994363342,0.003277485580542886,0.08404260127679469,0.1360735604747383,2.6001040136014244,2.8164318358389466,0.1095856132143024,18.346114674954592,10.632491496097147,55.71815067942371,1.131879502448567,19.946939063002947,1,0,0.22011616175153298
61,220,3.7042324850443786,1.3914462973981507,0.00996039790021798,0.1179239803440606,0.12995590343782432,5.706927096845912,6.304102120617676,0.14796443517699037,-71.85713547807961,27.78701721953284,34.7961979588812,4.897389231077837,10.381753628082462,1,0,0.2478798837818849
59,515,3.1829635036080366,0.923447470798482,0.018227940476806714,0.07662618193589579,0.13822645553199536,4.361261480774278,5.306418954363021,0.11457209829534229,73.58176046303578,21.97500718614884,29.942578705615812,6.291269591565345,13.593582639648499,1,0,0.21485263746789116
22,160,3.266178058318487,1.2917094111220209,0.006520270322584822,0.02765753459126737,0.07873015416313214,2.9888973500668055,3.691052795083661,0.2005735740917554,-20.54249989479854,9.718650708600801,67.86599136777009,0.0,28.980906900129995,0,1,0.10638768875439951
40,288,2.386918124640335,1.4430126440188784,0.00897492941659433,0.05541839583911134,0.08885973606696976,2.6145975769611254,3.399977407525026,0.22861090471475473,-2.0089142680779783,7.131315496287492,27.845597666994415,-0.12423987955114978,-0.4204372232545479,1,0,0.1442781319060811
71,287,1.989434868205318,1.6245724979709335,0.0024737832796519993,0.05207752062382602,0.04337805431894127,4.91844154649915,6.173977103875591,0.1328208994367292,-28.981945762864335,75.29517060063449,30.80119950123268,34.37403087393789,0.6006824006210021,1,0,0.0954555749427673
29,110,1.3811460952288699,0.4183409326505861,0.012482822571393803,0.06644844710357758,0.051325931600895165,2.985685673777767,3.3303015785902916,0.22323212018697716,-18.070231516128906,79.25879986177775,47.291197452843655,56.478352547034994,31.041823281214533,1,0,0.11777437870447274
31,165,2.153065525426785,0.7464889848244773,0.03961040528606407,0.19267237091479827,0.23588559693652017,3.542769514875258,4.0254506659952645,0.1822625343935589,-13.794079495192559,28.26845294415405,5.606906892214331,11.738832861320114,30.12055791996948,1,0,0.42855796785131844
91,165,2.449279806779963,0.9004132239495606,0.01720710487719764,0.07217891970942002,0.0537984710963721,2.633204899974853,2.6645048520836556,0.1953621741973938,13.73530805195769,55.29214166946758,47.64374429555078,19.778317844591925,13.811625489947351,1,0,0.12597739080579212
53,443,2.7131379009493646,0.35467158134399696,0.012087022161487174,0.0514453061688444,0.07072133010835549,4.560414952422367,6.557740975139075,0.13752288688898973,20.85043467300178,64.61144124792895,82.50333716457835,20.316442280300777,18.135032062254247,1,0,0.1221666362771999
45,171,1.4671162478257824,0.9151660095762821,0.03771305815117601,0.021642154474382003,0.0758988971104613,2.344310709234895,2.0158119452872465,0.2584501079597154,-28.061269612982926,88.49176223242166,87.05810431847331,49.42252242737339,-9.639406299059925,1,0,0.0975410515848433
24,212,1.8192203442665322,0.6447938049266216,0.00513066400598768,0.07538302518123458,0.2123638757422323,3.807846366834324,4.8340719872423685,0.2874768900830947,-35.63334849963385,48.856128909208,47.69962982167501,20.838048290754216,20.968463124781618,1,0,0.2877469009234669
83,136,4.995141693538965,2.150928470495089,0.015184540931847996,0.062978449417951,0.11748678577224239,4.083440486251852,5.171342676300423,0.32375516436401025,-33.39337599186187,1.4335371746033854,10.545238325772978,-9.509189583691576,-5.85845324724766,1,0,0.1804652351901934
46,155,3.122633035228248,1.6575220811747509,0.001886256990407001,0.15252360562570486,0.2389339582506117,2.4933724836132276,2.3548017559624315,0.2284224663354319,-2.096834671158148,22.270650774079925,33.30505180213039,6.6486320996245905,21.99214932883331,1,0,0.3914575638763166
45,202,4.275286271658882,3.151670737551926,0.009028767865012739,0.1338731509758266,0.19292824485683469,4.618133241040343,6.1380194719410754,0.3353731928009678,58.64152807704314,0.8842342056815442,8.233393070192975,-1.674590517861656,3.289341792717841,1,0,0.3268013958326613
51,147,3.993359357396048,1.1441109330991122,0.006096021114869094,0.045674514378476846,0.05252137441917507,3.6236216091992395,4.97056255386674,0.21404211298254563,-1.1927726557819645,9.309427441767932,5.207630760692004,-1.1489119951826516,-1.2036398288935395,1,0,0.09819588879765193
63,266,4.393755692382339,2.491383952406614,0.0009498101423675044,0.15851431286335216,0.10201537479254887,3.3124017315236562,3.6707668971663283,0.12007993991848652,46.056737864979176,16.52836699705324,15.533086177591692,0.49977119860087627,7.032943661124742,1,0,0.260529687655901
83,572,4.410441055797332,1.515285985794507,0.025856569942491903,0.12746209933397562,0.09337460119421069,3.6471726175378483,3.4132276945408586,0.07330067497774012,60.515102144626304,8.13540862366083,13.627886600294126,-2.9266217286442076,3.8018175409998456,1,0,0.22083670052818632
95,375,3.787568745608474,1.5705352969892645,0.010625102237066432,0.12618536144645714,0.0687171037311771,3.542579468365438,3.059606325377539,0.19187308352046623,26.238469804741435,5.656907773785848,4.152598783624965,-0.03599540001599797,-3.473019051406858,1,0,0.19490246517763427
30,239,2.730070064566372,1.5587609174702688,0.00445049417047878,0.06649035158921297,0.15375059587585443,2.4938827889275,2.918017146233166,0.3206002200585065,4.838017338692973,30.10783147212427,41.95932664539898,9.248009479632705,13.336817926493058,1,0,0.2202409474650674
41,228,3.633603029187624,2.1204927105559417,0.015461411584897123,0.12691441232635545,0.13872856904498543,3.779542621466225,5.2192710607306365,0.16673812081120032,-20.655375319787957,0.533088583373278,5.1068831586814465,-1.6147887119629267,16.366251511421268,1,0,0.2656429813713409
21,58,1.785607920562121,1.7521016159012266,0.015605495773899438,0.03048865637219972,0.10666459000175184,2.583221873611352,3.2356607011158824,0.36450139834117457,-6.165850799690984,45.87782430628027,23.49190887811424,23.671865021363626,6.950964755086443,1,0,0.13715324637395154
42,35,1.6367241707158056,1.1592047922625186,0.01718218743784204,0.02455957620992725,0.032536845162836545,2.853281511205249,3.8330061439849796,0.1631477612375666,79.30511587988308,61.164757910791955,22.06755506556969,33.01981211505221,15.200433459355336,1,0,0.05709642137276379
27,294,2.4127802705023322,1.7125162951710444,0.008480857911506623,0.16935953505247897,0.15216007462861714,3.366344670177163,3.9460866242496344,0.316586143759213,-22.504896487663203,48.0562849569718,58.46491392714143,17.354257376529613,16.13890703159627,1,0,0.3215196096810961
82,129,4.892930739826364,0.9535779991126465,0.04698566785893253,0.029457501478447348,0.042437440047110635,4.190036662868083,6.159287210750026,0.15879195977259256,-15.234780952936834,5.612419521998698,15.918533095143768,-0.41375884573341704,5.905446381009247,1,0,0.07189494152555798
59,197,3.481409700632143,1.8382486238475522,0.01678814403395843,0.073619585584794,0.09566886067703885,2.454864712266646,2.305485087846684,0.1185123707639984,39.548467307804835,4.891379719633528,9.873871284146848,0.1347035543232531,6.924018395374168,1,0,0.16928844626183287
37,99,1.6257662516973852,1.5488073928568273,0.006037993040748278,0.060034559490274385,0.03684472308058908,3.8614624959455908,5.13107060812556,0.1389574039759651,4.513233926568287,61.81754260878303,62.037544263970624,23.422166333550447,11.753035536732469,1,0,0.09687928257086346
40,350,2.1354655655332997,0.9295894568603071,0.010848187230519708,0.0013453123145805632,0.11781004060902205,6.709379049749682,8.438652446443378,0.1825343013762273,-2.645137780519967,9.243222699391554,55.435154021789,0.0,41.871537003323034,0,1,0.1191553529236026
32,93,2.080387020099957,1.4345446386696261,0.016241637411113778,0.08100621130292915,0.14752748799189946,2.212378988695943,2.7665557104112133,0.10671458525542762,20.84396273638518,55.92751821482544,61.195944294515435,26.793161914255954,40.23697943152799,1,0,0.2285336992948286
58,22,2.124156867042015,1.6300822410349913,0.004257570900782542,0.06024395118023971,0.051176083254991775,2.414297180671973,2.7368330444167923,0.07603931980966454,-2.7169535492342787,54.21758379700647,52.70484908283163,20.90804048181479,38.998787864500585,1,0,0.11142003443523149
62,235,1.9431818743952274,1.6642364464577901,0.022615534214658742,0.06137170208827888,0.03926014590625313,4.699633604240258,6.1412659579173745,0.08463403036197874,-4.338152941152069,51.344732861315755,56.66904936061306,18.120433793649873,6.794173080088185,1,0,0.10063184799453201
57,27,2.170180696776411,1.156256176058509,0.019639142677634617,0.009051877001116905,0.02810103288921147,2.5422766660326572,2.495213232277007,0.2296447431142229,33.54985496953226,64.48052230626688,39.51111288419565,26.855552214481744,6.294071570046921,1,0,0.03715290989032838
60,117,4.473363721285352,1.388002517155901,0.003970797069736271,0.04513447649356454,0.11999339111771061,5.862783085939437,7.821356108578685,0.24925080002922115,-11.624400449631095,7.411318180884712,6.779331498302195,-1.8336520940277918,4.182502719650284,1,0,0.16512786761127515
65,536,4.3535279177949775,0.8802469584316155,0.0026604601487445036,0.046148533246796734,0.059152851634478636,7.48183484016652,9.310665595048174,0.12714484124407097,-18.84846416216911,28.666041552062545,50.66821654779308,5.192963974581451,6.496049825241395,1,0,0.10530138488127537
25,305,1.3615564643296048,0.7226177458149087,0.0037284858928317032,0.15841590662625624,0.13980536766292206,5.021504315096719,5.78132029753306,0.2500077083397938,-14.704696357791484,89.96748572470484,63.30731207724569,41.781492175190934,8.791320600697345,1,0,0.29822127428917833
93,192,3.354070288074039,1.0976388106643027,0.015447623825939538,0.016848399290521923,0.014923682027875616,3.6433268962335585,4.476638978727,0.10850531097603075,-14.751758111600287,13.022094178949331,78.23908759293741,0.0,31.95500023064783,0,1,0.03177208131839754
89,188,2.263440260109292,1.410905663934371,0.005781014893547261,0.056810285674101915,0.058627376239041046,3.1779620207314063,4.228574396408974,0.09071158097126827,-2.109726577891575,70.02159394659986,95.36583101050624,22.387438560191665,18.979969635528953,1,0,0.11543766191314296
81,261,4.09573017042604,2.329644667793177,0.005573518205046706,0.11872196633390054,0.052902207943480224,4.457542001933282,5.066902744358473,0.18766171925734454,-1.4261788056753373,6.272742398963574,12.311586481471272,-1.3147114596519216,7.241314419668336,1,0,0.17162417427738078
92,434,2.367426891191912,1.3158704010827422,0.006990741257599769,0.03713691642032491,0.02040019547136443,3.6591420741441203,4.443169848621524,0.19904605521324495,-28.963735605819124,43.32066285000385,67.15875648636505,13.17364289617425,13.758655147790895,1,0,0.05753711189168934
42,341,1.557025748459484,2.7804332901087294,0.009607059840510305,0.05734959864617294,0.06432607752782984,3.086286394202318,4.4115986185138025,0.12465441401539731,12.334845307208196,44.45134655323383,71.30402557149014,15.845162978930361,31.34517785244829,1,0,0.1216756761740028
89,480,2.846278692221588,2.5138587879266803,0.0039133330544091835,0.010389993784000382,0.11292211996299308,3.2803011389339147,4.143085206727219,0.1904033799881582,-8.487079131799032,6.066984930263901,33.10463262240549,0.0,28.473142968347236,0,1,0.12331211374699345
72,177,2.5798933503265555,1.3967612262886542,0.015173780312951642,0.01888955248082012,0.016215642806224524,2.452452103771552,2.9516269275765032,0.1565385851802447,-3.3525445221186843,13.690137263427726,85.80500235639424,0.0,47.94903636904695,0,1,0.035105195287044644
91,355,3.747757205281768,0.8014145344177317,0.0007974846729800017,0.0004148832727965628,0.06201419842439937,6.318588113888747,7.951210061192221,0.12895685761139472,-5.145380410705167,6.436880368249548,31.76998607937068,0.0,17.20819915616096,0,1,0.06242908169719593
83,133,2.0378863382523758,1.275560241114131,0.00876464159142136,0.025442267906331847,0.04867402710084071,2.0666628376496803,2.7459605119377253,0.05633906073396283,-8.621398640838667,95.29636159901138,114.13521775944345,34.91050372020461,-9.594567342373391,1,0,0.07411629500717257
68,262,3.7300053846188543,0.4745243608781342,0.004254618318142683,0.04013264884763494,0.07288373308561426,5.234298145052341,7.020038398464081,0.1277661335249093,0.08067811541489966,7.760880544418263,12.842385011956198,1.0149130251004377,12.235987032643358,1,0,0.1130163819332492
61,464,1.9494683532645825,0.6021349211295199,0.017734779069855457,0.04110145859105752,0.03196951600942902,4.4851097166009035,5.834707762273933,0.1782165095187583,43.683957742792344,48.04827183487087,28.42301507107601,21.18310181090613,5.861140484643438,1,0,0.07307097460048655
61,276,1.5857613417433352,1.5982659656994234,0.003791825983605317,0.04067510437098525,0.04221118438326239,7.462413405178342,8.10205985264339,0.07857568643707413,31.68227788313144,28.41469744754505,41.293203811007494,12.71748238965991,4.647895853837669,1,0,0.08288628875424764
22,235,1.5065670101894884,1.4742061760749123,0.005725699957969957,0.13616346924143255,0.216479382656744,3.2748959852863155,3.53878671061538,0.297316067591955,-26.648280840640396,20.555234388042845,6.133561682107327,12.832823223531308,13.857871202463905,1,0,0.35264285189817657
44,51,3.937939463231417,0.8122912978180337,0.02133063509215481,0.09395892109036622,0.09640043320765332,3.885813093537093,5.276745415624712,0.27930092806011725,52.380684174262036,9.370635743166684,3.149755060627675,-0.1510140106701333,3.3599935351591625,1,0,0.19035935429801953
64,360,2.7156176124221347,0.5382467400356996,0.01361949699310621,0.05580306737670787,0.05857794285525635,3.0019129438349696,3.6182487083948622,0.16286886704184536,46.146483467959484,54.20395774195474,13.50632397236583,17.38475746695217,-1.4577684806856155,1,0,0.11438101023196423
60,226,2.370596867564029,1.2023083172643312,0.01690688430627058,0.014539482966863236,0.08060967207802545,4.610872423181557,5.817835055313193,0.10994119211961272,-2.3016035507167487,11.623940674230887,71.4158662356346,0.0,35.50694074565141,0,1,0.09514915504488869
26,591,1.9035849327803236,0.6718324281373499,0.011337698862979074,0.14953049101560956,0.08198554934608708,4.098659163356104,4.802984465196642,0.13099061630591785,-6.794055333740678,38.946032092931354,14.968972657986168,17.18987230928439,32.70111882143688,1,0,0.23151604036169665
71,336,3.4980561997864696,2.148520219508564,0.025694273310465286,0.0760496227472705,0.09291284778300009,4.6826078142260465,6.510854343526258,0.15862754751579217,-48.68473552241635,25.265089526135476,22.391556773588572,5.751731014199693,19.2355164234071,1,0,0.16896247053027058
26,384,2.42510500333764,0.8087496284253894,0.008651767662682004,0.0004770861771989629,0.07008513921486637,4.642224651744043,5.803321135478225,0.21581479601459597,-2.1345369359098476,12.2550776422936,45.978385892655965,0.0,50.60979453029447,0,1,0.07056222539206533
42,267,2.6127874695528917,1.716818633288347,0.003053225960866655,0.1490713430320526,0.10575355326933487,2.914733022939554,3.541851011768846,0.12364176954811013,7.083738171994931,47.89965431962912,72.64107175982906,14.658137038250368,41.97845380376347,1,0,0.2548248963013875
62,84,1.9085876717309125,1.4216513726148277,0.030263138985390813,0.03011331366543231,0.018289945181460026,4.205344732051627,6.0331962754125605,0.050416018025797454,44.317971368044184,42.981688474568216,52.56084907226993,16.21959723709391,-4.950823336957024,1,0,0.04840325884689234
63,167,3.8925954316081284,1.6162502287752267,0.00034298169934787455,0.11894873228676273,0.13436268828796416,4.297982588249502,4.925947289307639,0.123419312091448,85.59262035950513,11.563038838063969,32.67918251653887,-1.9137989453556972,12.233150630924387,1,0,0.2533114205747269
