n_sequences_tips,alignment_length,crown_age,gamma_shape,prop_invariant,insertion_rate,deletion_rate,mean_insertion_length,mean_deletion_length,normalized_colless_index,gamma,best_BD_speciation_rate,best_BD_extinction_rate,best_BD_speciation_alpha,best_BD_extinction_alpha,best_BLINDLIN,best_BCSTDLIN,best_BEXPDLIN,best_BLINDEXP,best_BEXPDCST,indel_rate
40,225,2.036037167721872,1.4381609034630696,0.03126650342440291,0.21980396105613384,0.08024800106515728,2.2768623932276064,3.894288642753126,0.21453436746801435,-8.17118267252135,17.318287870382058,94.27840551577994,5.5995281880554515,1.665596275585371,0,0,0,1,0,0.30005196212129115
40,78,2.727926917393976,1.5805670769855111,0.0030315011910871503,0.08686445699200777,0.11674222391203105,2.6142667907935393,2.590942701509776,0.24391665054794065,-4.633212814256927,17.322999442643574,19.52564327177852,4.9405826289375945,11.923395945151084,1,0,0,0,0,0.20360668090403883
75,177,1.5709052304602311,1.6390694462568272,0.004027182769059611,0.11541541120704554,0.10539848621342184,1.5159413780595001,1.8097406374232863,0.09077818764145877,41.40530958485573,91.36995911953996,82.304892485909,31.159238149648175,21.692038601296105,1,0,0,0,0,0.22081389742046736
59,190,3.0981566716461773,1.2292866010360988,0.02208458863793932,0.042560299429789,0.03552316700446082,3.029605523028222,4.007082250764477,0.15606971601641967,0.11005550845960185,11.958322393567848,25.682547921454034,0.0,9.24837949818748,0,1,0,0,0,0.07808346643424982
47,162,3.4124630387624517,1.197120434041474,0.00036596812710970047,0.07176522578855096,0.15616301573066205,1.6157149452039081,2.0117899017033527,0.22123524574413828,26.385429967677126,53.594744099164885,47.81788693679193,13.13985082129248,25.594781647950406,1,0,0,0,0,0.227928241519213
49,243,4.650760404799699,1.5641851227873906,0.03310095555209396,0.06956559587209875,0.10648803338356398,4.657668385104476,8.137254406189536,0.19135929019565912,0.8885418430760144,6.7947752738607505,25.813171739283113,0.0,5.387030283769871,0,1,0,0,0,0.17605362925566273
35,188,2.5781867057596117,1.5485382473039335,0.021513709884608705,0.12572034963866738,0.2390936210038581,2.2845616590760693,2.8826526606805736,0.16918596224912977,-6.11936218300766,2.5765765766433786,13.758535704988757,-0.5299380216529883,28.89992707690731,1,0,0,0,0,0.36481397064252546
78,162,3.3030275025965565,1.1186528681366852,0.04192114015229483,0.049962472382585776,0.1127028540086476,2.870858189337791,3.0757319461968895,0.332446972030425,12.890719231857556,20.39346311156754,22.262404980719182,3.4288530422658887,50.2753156917219,1,0,0,0,0,0.16266532639123338
40,78,1.3781970516828583,2.2071310810873292,0.003421167300031596,0.13116395236302078,0.1064514212584597,1.2727557823991753,1.5524026284905017,0.1651572951432041,-6.227207533197667,81.08834490397956,28.75156264671047,45.528821547290704,38.54884733591678,1,0,0,0,0,0.2376153736214805
44,34,3.087451880594708,1.6440152686955583,0.014020704840182767,0.08897624993697809,0.15638230853161547,1.777995759616007,2.070128340595661,0.18877696842223593,8.018916151465884,20.51306675055504,42.74799099885007,5.21336279932743,24.89631895123914,1,0,0,0,0,0.24535855846859356
91,200,4.565233775504865,0.7100238481761038,0.046317065121641895,0.035994857223471725,0.04728382503979404,4.730933154864016,7.717250071316628,0.20595261548328253,-0.9038082098331238,2.1002835522067587,18.426670532856907,0.0,3.584418710444269,0,1,0,0,0,0.08327868226326576
96,143,1.7803048141946647,2.4530750981355123,0.012286519480596284,0.09352708892422422,0.09018678242298578,1.7252828654416368,2.293247865832622,0.17521184658608027,-15.286950344152839,76.56282641524743,50.42871675043611,20.117215561986715,51.221778274568464,1,0,0,0,0,0.18371387134721
25,225,1.681924852151332,1.5603290437436588,0.07136937560884264,0.10802359446400628,0.09360107816400504,1.1439648886419143,2.3445063014254455,0.5036874971178616,-1.2607435460584129,12.359883031832993,150.75443146686152,5.190130788902189,3.3866440278258247,0,0,0,1,0,0.20162467262801131
23,175,2.1191900815435454,1.6020262426097207,0.024542726009439353,0.17643686070658268,0.1704078024173451,2.2282670614007065,1.9851048612017617,0.16519207434096622,4.36369515135985,81.7341990101232,34.579212745777355,24.994852828861568,9.97231029162816,1,0,0,0,0,0.3468446631239278
31,150,3.0204882638954778,1.1180653067197643,0.048783865302057666,0.10969325439306787,0.11386810092214465,3.917839348851327,5.48227508679344,0.23940422484680995,-22.734433233691114,9.980226176680551,14.21160795590673,2.9819925360646824,24.297723648418852,1,0,0,0,0,0.22356135531521254
98,185,4.872545793612367,1.283611058936581,0.012431015990973869,0.04528980076505415,0.10455052107105486,2.2729618969270433,3.0970348111818673,0.28615403170029746,-9.630039674661237,5.80833706852102,4.629342230613422,-4.056933352805411,2.7966724059326626,1,0,0,0,0,0.14984032183610901
37,243,2.210889466931485,2.016061453748235,0.02946498225354382,0.22676159354916672,0.1915326177870916,2.2045106616842776,2.7358157754026644,0.3638988791221618,5.686630815676652,51.179258165303885,15.109699690265213,6.166445953076217,13.248446791109352,1,0,0,0,0,0.4182942113362583
43,260,1.7145348788127173,0.8202514083125445,0.03845412056045224,0.08196407245728846,0.15707561735221715,1.2327331753218773,1.4115680838396858,0.24086043082119943,-28.831155823093194,62.636316486744576,28.83315930913436,33.793158313539976,38.98202180439911,1,0,0,0,0,0.2390396898095056
61,104,2.4286998371991046,1.5502480300207104,0.023543019012033043,0.00656967365663158,0.09943319045666678,1.9533717101001082,2.5496554021344924,0.1735634523076415,-5.06145223608461,15.091837118125714,120.49327854795726,4.460638662324877,2.3173650481136097,0,0,0,1,0,0.10600286411329836
57,461,3.4303450613760655,2.516279520269984,0.016018940134384433,0.13662114353387178,0.18931482732027458,3.3855146582826294,4.715512360302262,0.20852141068128519,-8.153439750512787,62.7146525144927,91.06021150029098,15.977831287768755,31.80679622712612,1,0,0,0,0,0.3259359708541464
58,275,2.46913076414157,1.4082459804802991,0.004138464700526249,0.08957754073953224,0.054161666871867534,4.127997205495435,5.409525862525134,0.2955845568124999,1.5070503311115555,57.743340207195345,36.08899087256433,22.09193137972585,19.08636740734649,1,0,0,0,0,0.14373920761139977
49,192,3.441475665506495,1.0670616419279475,0.042130830245408105,0.1379351136013976,0.08294282078634928,4.228847076812099,4.812852266531559,0.2274253328694078,0.8670372141647212,6.785855712372067,27.666829714199615,0.0,8.401988610192088,0,1,0,0,0,0.2208779343877469
30,177,4.211156737230533,1.3807477967179118,0.011691350049366542,0.1715633563301849,0.1397196105816888,6.9395694928233835,6.551212871178481,0.1687586100027185,3.658052450194897,0.9357742570472494,22.409893116076763,-1.543505095364356,28.894973813421743,1,0,0,0,0,0.31128296691187374
80,158,3.018604933926964,1.6717239054665165,0.039098131669931015,0.0805410685208757,0.11100525842315186,1.1811925219186765,1.2775439548990453,0.201306948839149,22.234863334649337,0.3908695620962859,22.04913302467392,-13.326497498350408,36.81949095794064,1,0,0,0,0,0.19154632694402757
32,130,4.41468743830001,0.900599417263125,0.027492444332149223,0.02899667337182111,0.018443973528853103,3.0662738224614348,4.06958899549187,0.28860303413891747,-38.31959755914544,4.526238724745261,17.023926663974144,-0.03405879664710855,7.864176044659277,0,0,1,0,0,0.04744064690067421
31,136,4.747638517003517,1.5706561878131318,0.010609063359578789,0.20194373393621579,0.10178849467447766,2.7091248746744325,2.169762744783816,0.2207928995386536,1.4547197530870886,5.521497343671276,22.152474776556065,0.0,21.47918841660742,0,1,0,0,0,0.30373222861069343
68,127,1.76201101714604,0.774407399930811,0.03514524312990041,0.08192905860424989,0.1010003965001106,1.2456631521350912,1.5612761725326871,0.16766526011135932,-13.67656349923261,56.556353669221224,29.434372075585376,14.974243111317142,-6.84505833932821,1,0,0,0,0,0.18292945510436048
60,184,2.013305279528601,1.4887637574433046,0.023361656631575287,0.04027970329102228,0.07986821446727342,4.0066080934987855,5.31945123672863,0.2640543707800064,20.227916475640807,39.98074512627838,77.18733313684783,17.328304299109718,42.175377945585616,1,0,0,0,0,0.1201479177582957
96,243,3.305817802411715,2.6828444150334088,0.033979934353265066,0.042128022896444926,0.04123982100850591,6.598542696695636,8.539277260577961,0.0923191028877915,-30.672874837094078,60.24773943564685,102.11189918144937,14.79183451096337,20.721149091328996,1,0,0,0,0,0.08336784390495083
90,388,2.7470626524633293,1.0807387836786513,0.07066255913860733,0.026434594276306723,0.0712877508663555,2.325858717858881,4.2771934987210996,0.24723239159110724,-9.015485490488473,7.57070139532941,56.477996782875096,-0.9181406251616655,1.3151365242761635,0,0,0,1,0,0.09772234514266222
28,108,3.6487063268685374,0.7744450279794346,0.03446888298405786,0.17765977779626638,0.24332167493311954,1.2438029661103291,1.670378981882106,0.2891170057321955,47.26800368539894,11.314004867396617,12.510379872971722,-1.3076658112759567,8.113449863122286,1,0,0,0,0,0.4209814527293859
58,139,4.162768497209022,2.0661323169952452,0.016122117415912154,0.0864634055122442,0.1015643464271448,3.613722293376653,4.265022963254681,0.09865089046244714,-6.3061408430653,27.328850930234324,87.05666132604796,1.5435961796236342,33.10406255884245,1,0,0,0,0,0.188027751939389
98,191,3.913958797416801,1.2866456453231754,0.004541795629247825,0.01945200217239638,0.07377316489808197,4.344710086492124,5.50733288047667,0.20464933390618592,50.65962735309416,16.39962607646227,103.11031400834909,-5.759701520305848,24.076999404145973,1,0,0,0,0,0.09322516707047836
38,257,2.9701884847074136,2.7004172937395015,0.019300486652301066,0.12028085672643087,0.2304307525573358,2.6147222141935167,3.114843969333478,0.22382626035073835,5.598249065334852,53.896657096893726,87.06652587430243,13.508693895431685,37.32716855567494,1,0,0,0,0,0.35071160928376666
21,384,1.2968731642708857,1.583200516143385,0.038526061252616976,0.159935528413171,0.1458631049441095,2.1560210167118803,2.4129868381054567,0.3131599992955391,-5.552559358220856,108.11028363271643,75.4683632233191,59.76851284131433,25.60549984588851,1,0,0,0,0,0.3057986333572805
58,313,2.230076034787548,3.1019199456786226,0.007629451118300424,0.08652319221135085,0.07332128625543134,3.0894018189302206,4.142549301190774,0.23079916479637502,3.2798952121942806,39.92644197158183,42.97405410712104,5.16407103310236,-13.910947385853367,1,0,0,0,0,0.15984447846678218
61,352,2.741303554948842,1.4081813827437721,0.01446671334633895,0.08444298488251298,0.1411524414632443,2.9943127753051355,4.430060973200731,0.15963468415136148,4.017339944212936,13.75548239384473,87.73112419318686,3.3833958165072064,1.595247319534935,0,0,0,1,0,0.22559542634575727
67,89,3.1806364859227494,1.9255890193226772,0.0172655610943015,0.11799556885313563,0.10261008629597104,1.3620995407529493,1.4546893823864107,0.14750542830857424,-5.261663162359365,9.19183090917979,26.834718150976276,-3.095370478248398,15.313350092558693,1,0,0,0,0,0.22060565514910668
60,245,3.2509233462777885,0.8898313006376162,0.012452211866393031,0.031842767573148724,0.10590377902239105,3.0347256619359397,3.548324611096686,0.1423752900208334,-41.854107203073696,1.5157532754020906,26.39457789582951,-1.3820717002088312,24.52793373889492,1,0,0,0,0,0.13774654659553978
29,290,3.6144178287384947,2.8337318906806046,0.026236985681477552,0.1953541734922795,0.19155310979753637,4.206284207238698,6.8029381223096514,0.23470672931888414,-6.575266494659535,54.813833578342916,40.71230574767439,12.250342509522186,2.6776612476596346,1,0,0,0,0,0.38690728328981583
24,57,1.737205528104596,1.3289259487618632,0.04769511573418684,0.18417681152978743,0.14036674084582498,2.1605216874112623,2.2925612614953472,0.2716335648592745,25.079415297613377,88.7061773456613,108.10764908090678,35.36934430783962,40.77787535862833,1,0,0,0,0,0.3245435523756124
69,474,1.8955784077266866,0.9606119728529343,0.05348713447880008,0.17939118247623648,0.1478892964262198,2.3298258812430626,3.2201154800880243,0.1644289779448464,-22.52919117577939,69.0099863946161,86.406740303852,27.38495768558154,42.10639467663864,1,0,0,0,0,0.32728047890245626
80,111,1.9336064801133885,0.9915509111538727,0.030890354375966423,0.041040457696001564,0.08288036096783546,2.3421082959147785,2.3533619604034555,0.15973151297077295,33.670469127404196,40.24686579827616,53.58492139608566,19.817297725150596,31.213899639286616,1,0,0,0,0,0.12392081866383703
91,284,2.6940420333508506,3.055775970982631,0.0035451968876976255,0.053776693578180726,0.10631832773741358,3.8268289042178654,5.088153021747903,0.24393388286744125,0.18281999385360415,4.542365340057755,24.43621794462644,-7.563061471021991,-0.7858910273128537,1,0,0,0,0,0.1600950213155943
76,473,2.978573450526511,1.268945903883707,0.008658420668397905,0.06164550041262084,0.08380828677529756,3.072995010169987,3.877508504624956,0.22060476207172566,-24.175556607943232,65.01150515832995,55.881985333778104,13.504804024197394,40.44557642368463,1,0,0,0,0,0.1454537871879184
50,126,3.1644404384284033,1.1035797287702214,0.023427912990931138,0.158235835708109,0.1072453868483598,2.757984077576227,3.276375269605847,0.30246752442636254,-1.3154724020743531,50.47890443080471,51.111870530068785,7.603023070881702,7.3180372024206335,1,0,0,0,0,0.2654812225564688
80,179,2.9600434121560166,1.7408180464916128,0.008192345128629703,0.038177518804251444,0.10698011060934114,2.4176222575150943,1.878541398712771,0.24221567314246892,11.580153986276386,24.29352174886911,52.8343605672809,3.511656410289582,40.25821478725124,1,0,0,0,0,0.1451576294135926
27,286,3.204160151441285,1.451653439229696,0.00207668484057905,0.07019987892846762,0.12502154218611816,3.4436884129765355,5.212855181328436,0.24511400937412384,-16.733040357203514,12.477667314597007,39.56555168791066,0.34533220988478597,47.5469727703963,1,0,0,0,0,0.1952214211145858
83,240,4.593198993057979,2.244263285267777,0.02030080496212323,0.08948996462813266,0.047107263609000444,3.0174479164913697,4.531856262904037,0.2046631510314544,1.4482333980242554,5.110454938818377,25.235107459041057,-2.0046851743597927,8.817166467778677,1,0,0,0,0,0.1365972282371331
23,218,2.559019129186062,2.2419597998687104,0.02727488867601698,0.1448997620157427,0.13835958720023084,2.1895203299027206,2.827810022844123,0.3469225911147715,-11.26783267762121,60.534324319209965,58.1678302038044,19.9967078386585,10.443324389373531,1,0,0,0,0,0.2832593492159735
23,248,1.897512485898342,0.7644427203689022,0.005055733502594985,0.16151853998850874,0.1502041199553731,4.002175108841269,5.19345868729146,0.1971323414015799,1.0089582605723262,95.51746421666203,25.79032490897216,45.215534108880945,42.323040454159226,1,0,0,0,0,0.3117226599438818
52,162,3.2477363714737377,1.4443818912579576,0.01928161222710739,0.050189011095042695,0.05684384001247787,1.9106955989038668,2.1927119135225217,0.30376221843105666,-3.6416605346988162,66.13358018841305,50.10142842695619,12.025979478969555,15.315836763266468,1,0,0,0,0,0.10703285110752056
32,235,1.4707271048006578,1.413393495620558,0.021655450898857304,0.10384138892315703,0.1301874738408674,3.1410962747113857,4.356526997629885,0.19368761250501462,-19.029113001765943,71.19303618392055,24.211147958101314,40.14236912489769,17.010783967331996,1,0,0,0,0,0.23402886276402443
22,159,1.669779096763291,1.9784928042015775,0.013718488297984182,0.08415488877640652,0.1082749203720169,1.8588663748300975,2.213767444264442,0.2888551295169365,-40.028365064459074,109.06039246605978,105.00298047314608,44.5311220421901,60.66571265993989,1,0,0,0,0,0.19242980914842342
53,185,2.506263846880435,1.3925114915968553,0.006238912775766853,0.13074959004701517,0.14409706155409788,3.977427587964579,4.069125076948358,0.18726403231449623,1.1341827604403774,11.609267645764058,85.1259103548851,3.7172834616113053,1.6616099700919749,0,0,0,1,0,0.27484665160111305
25,127,4.197032723392103,2.713154110294522,0.012119096507863058,0.08946695814641538,0.18197733420511736,3.861101152515286,5.107309333109318,0.3284052945055479,-9.345223058710332,10.439185774881425,11.982987919104264,-0.018609138060452095,3.4557377291721374,0,0,1,0,0,0.2714442923515327
64,322,3.349663612248136,1.1992202371126706,0.008619906571623107,0.06991601636166361,0.1358713265572328,5.280967902101155,5.648606927175184,0.21626462028744448,-6.354588530623584,15.009119259489362,19.826887784860343,2.277595251924179,5.057333733925037,1,0,0,0,0,0.20578734291889642
71,97,3.9320445383701577,1.7722745551060153,0.039073957839776505,0.10309273441616101,0.1250998739107842,2.6349066732126207,2.4122784668463564,0.20673584281044052,34.593924332026205,15.01831469361894,32.17161500789003,0.3712616134525817,3.1084951123194786,1,0,0,0,0,0.2281926083269452
69,166,5.470656387242401,1.1730839421176877,0.005108509825044325,0.06474412635516269,0.09684399559096289,3.573366175814957,4.0630923554377,0.20834133842486202,-28.801660652054856,7.471580720334671,11.387966530348505,0.012817153098238906,1.7735235689790176,0,0,1,0,0,0.1615881219461256
29,204,4.221108300421534,1.8939184611903497,0.020179333843552742,0.0447245040556931,0.10644791602436243,5.70312517667768,6.460141614829333,0.17627994036390895,2.93179793815679,20.32939949457956,50.63918837445616,2.410373965465128,13.94313288867992,1,0,0,0,0,0.15117242008005555
27,141,3.6450970614247136,1.514361680715075,0.023457424784732398,0.11575898393846494,0.2440122123573835,1.3998970834574358,2.092261433786821,0.252436878275298,-31.617773906281954,41.906408290184565,20.749752862042325,6.880174784642695,8.099986780683741,1,0,0,0,0,0.3597711962958484
58,198,4.374015389953605,1.5918485329071945,0.03576666508440597,0.10126520798676499,0.09351004442934392,2.96115208928049,3.466888329087323,0.33167557171755085,3.9761576972748403,4.979199464177115,17.196275267222568,-16.224034556781675,2.019468894552091,1,0,0,0,0,0.1947752524161089
83,309,2.3584796794988963,1.501051507513596,0.002972599004016452,0.06519802537978359,0.12553914566334992,5.897483876770192,6.713714691108747,0.19006720734838406,-5.35747705073568,4.882273916287026,44.38299233332188,-10.93533160199412,40.62530467970482,1,0,0,0,0,0.1907371710431335
95,83,3.494807829212603,1.6562084412475064,0.008711082448457183,0.1187203342902567,0.14098483205040951,1.1760358832677986,1.40406892365481,0.12800030510551216,-20.42007838319854,11.005398915138464,40.255238905041935,2.4191813135870053,17.99602560047282,1,0,0,0,0,0.2597051663406662
34,226,4.227173224477298,1.438714139535585,0.03514860080898898,0.08273187861797666,0.10126117770656623,6.1071623514750355,9.597128669710962,0.30557896700341625,2.176678752759006,2.127164690455805,18.981408493504837,0.0,6.64253470544203,0,1,0,0,0,0.18399305632454288
89,222,1.8558698304526509,1.1001744454304294,0.041021486133872666,0.021856565079535525,0.08772016280312576,1.8766610834178252,2.0344526009043404,0.2525735129152675,-19.916228809196642,24.390381722367806,18.672801102418575,-3.848802937033385,-11.514329919125428,1,0,0,0,0,0.10957672788266129
42,322,2.3264463322116753,1.5598844760048685,0.021193077782932765,0.17444998421941502,0.1155228070040486,2.0505847625909777,4.064251438440592,0.15133945909567117,4.746787428178817,19.01262431821836,112.35966381182018,6.768381038661249,1.90556114153776,0,0,0,1,0,0.28997279122346364
53,59,2.81407813767516,1.8072828996138472,0.037069173894748765,0.04767618363543569,0.11407552532060596,1.9606715223467706,1.9714970969198125,0.19121538438255345,-20.02762049673118,29.405077557689697,70.90443816304271,7.588561932210507,28.910207179188042,1,0,0,0,0,0.16175170895604163
55,381,2.1261028089524805,1.4266321093983945,0.05053013624085644,0.08449060959647334,0.109261562238514,2.5653099066536273,3.2702629081459738,0.19091243831974747,-26.87988612945672,29.326768641432313,78.29265029198687,12.868336805234552,34.204816692746704,1,0,0,0,0,0.19375217183498733
76,83,3.2661337330950597,1.3521204589174298,0.018478239322028644,0.10395590641653879,0.12412775653352234,1.9424184384339664,1.9888628124955168,0.1111377415494611,37.44843911465531,7.21690628388956,25.30829217375522,0.20904045826253181,29.808602755160095,1,0,0,0,0,0.22808366295006113
78,281,1.8828192020386958,1.7700007405906626,0.011345619258791649,0.18685493471555886,0.13220932558942955,4.346263883291342,5.60864881064178,0.06661932977231799,-5.547913386476603,60.77087076195518,24.20953097010241,26.86234254394987,-31.479906173528754,1,0,0,0,0,0.3190642603049884
24,188,4.2628982250800505,2.180758214775473,0.007946620493984336,0.11347638347925011,0.10899791721515885,2.6991400499333214,3.778689215974922,0.262967869329256,-2.253229719820736,13.971479687844939,31.21886958619269,0.0,8.369009003824328,0,1,0,0,0,0.22247430069440896
74,173,3.689320714395098,1.6518730394705952,0.019928259921136386,0.056058102920938775,0.09359326115253876,3.1543842679068668,5.04175795902053,0.27890381718410767,-7.566054102078777,3.654280564392776,41.3616225761499,-0.3915101895203414,0.7981007208454667,0,0,0,1,0,0.14965136407347754
43,205,2.320766936309141,2.0150866519275694,0.0020000883963406566,0.04402266426628038,0.11356418096202606,1.6300742974261364,1.7734353428978595,0.12844505862244052,18.837610754971273,20.829606502345463,14.501156107837318,5.959927072340003,20.971148071812443,1,0,0,0,0,0.15758684522830643
95,169,3.672086324662496,1.331870670199641,0.06420168700640055,0.12053899810506316,0.11282175648981782,5.935117291356801,7.326601207154543,0.33821542564209417,2.1256521075805597,6.798922044181234,34.208308188335494,0.0,8.976601839981008,0,1,0,0,0,0.23336075459488098
55,290,6.437355899278654,1.2037937778903298,0.021960870475395244,0.045150108242227316,0.05535780485680527,3.2583081233449787,3.7463262576931253,0.22672599151534956,-36.921775583714336,22.31644338298909,11.303437735602753,0.08662182396811066,1.4297998024338803,0,0,1,0,0,0.10050791309903259
92,104,2.4254606593056116,2.076157898743061,0.006635824250006067,0.03694789757746237,0.08987396701576209,2.1934632948017874,2.6229237981887916,0.3231584544240734,30.697311644243353,68.62824581924833,41.78359590886002,25.527364490882317,53.971000555182435,1,0,0,0,0,0.12682186459322445
89,151,4.378419234511382,1.8584880435547815,0.015137438821765176,0.07278155059811908,0.03600809745586245,3.6800031251293066,5.504453100367878,0.16456377851648557,0.7827434149821846,2.9346913398248784,3.160125692390372,-7.76453284880054,-15.934913304727269,1,0,0,0,0,0.10878964805398153
27,298,4.0333275801376205,0.8441973771554734,0.014021895181647162,0.07652521074102056,0.12914420951565153,4.467625909861933,7.372742735527472,0.15541289024334942,3.6854390690012853,14.501774665735937,39.803845991858495,0.0,4.375247231012079,0,1,0,0,0,0.2056694202566721
82,121,4.871010680497745,2.395514572547286,0.0015533603361899992,0.08295838513239043,0.10582725480340087,3.1384842663605474,4.410121367086858,0.22815095638438446,46.45179087704352,0.6800534786647716,8.54354021168423,-4.1823388538568,25.791686251928866,1,0,0,0,0,0.18878563993579128
30,157,2.788234591807073,2.130294088859164,0.03587749586835723,0.06696816193943868,0.0993449342104956,1.8489507820298965,2.0146565851693365,0.21760931522351623,34.73461057342171,88.51272910596819,49.58900929283069,31.36247575158533,37.93745196825103,1,0,0,0,0,0.16631309614993428
88,113,3.181723635545004,2.8779141350581035,0.006661402883695411,0.038856054673836266,0.08440932421635387,2.874808204252941,3.4098048090739184,0.2856171676537514,3.103278930074982,1.1848355895243963,14.249052159962574,-17.420213657284457,11.076806549791344,1,0,0,0,0,0.12326537889019014
40,159,4.7101456348999475,1.975693330851924,0.04466923342697644,0.12804829882035748,0.046387299342789345,1.706544709051245,1.369425107292274,0.07962253709969307,-0.054464890092881635,6.061075704020578,78.3304866891759,0.0,52.71626639408489,0,1,0,0,0,0.17443559816314683
21,103,4.3108211576825575,2.1480790312465974,0.014102881174909519,0.20596232371669781,0.22473509521914653,3.109121759680966,5.147221832661424,0.2928930648096178,-4.717867780069077,0.4663338081227069,4.300832727433272,-6.756673447976214,-1.4484455398799057,1,0,0,0,0,0.43069741893584435
43,247,1.6037070097190058,1.3905870766544883,0.03630400212354348,0.09905068043242836,0.09372916586753535,5.467279910502284,7.811613988109548,0.2852377688557914,-22.96411279844808,71.13371665376314,44.357704761981495,40.04778176656966,22.13546602923875,1,0,0,0,0,0.1927798462999637
32,170,1.970691866543012,1.4484408346869995,0.027727509304494913,0.232742407565291,0.11361232748538437,2.1615980547160873,3.4437238634621905,0.15708430957422861,2.9349437064460915,15.71729844926373,114.91876656311022,7.247414731084386,2.4295612645412112,0,0,0,1,0,0.3463547350506754
46,138,3.0668547767299787,2.711597017265854,0.02597309950635665,0.13240012005332558,0.10897885581533501,2.173697420564337,2.252723590311891,0.08708987095735991,29.634664303856976,57.486590410648105,38.75911245039649,13.439720228283845,2.9154485743907097,1,0,0,0,0,0.24137897586866058
58,140,5.164706674274119,1.849211529979919,0.04150793170639037,0.10960701576491272,0.12074745811153532,5.229424820107291,6.781719280325761,0.3058479923277887,1.0065957872846543,2.616628928739919,18.469864635224788,0.0,6.459070216844755,0,1,0,0,0,0.23035447387644803
57,329,3.8427367323022157,1.2231434763756612,0.03467053372143767,0.15513947697834604,0.18035225930413565,6.021396198803496,8.604196741001212,0.14767333119637266,-0.1875413556833614,67.60569726677082,30.721059370226516,15.288432291187894,17.31068135541192,1,0,0,0,0,0.3354917362824817
78,75,2.59794299947645,1.030383721927906,0.0189904574646676,0.0863748701874158,0.1370923148664848,1.8832805681996136,1.8208999347650088,0.10138022045189292,8.092679794549987,30.809652518529926,44.14296275415781,10.791859273449482,15.52778879179683,1,0,0,0,0,0.2234671850539006
34,340,2.1146914946292252,1.8205080877214797,0.004827466696472254,0.17503382454801863,0.10163854898396975,3.2912003693632093,4.803604051069128,0.2972295187962581,31.998374522416302,72.21845333809694,51.28214700789169,29.125523653953522,6.366531865252086,1,0,0,0,0,0.27667237353198837
61,154,1.9905599478766756,1.9957390106105044,0.03237274759023174,0.0929500511890132,0.15602600232819763,2.6321959441258858,2.2856170676703265,0.15462865562667816,8.40462848474127,88.8466484178619,64.04276595200061,26.21856542207242,48.47088852103223,1,0,0,0,0,0.24897605351721083
30,172,1.696349782264805,1.523076613346353,0.004601608851056154,0.10783877759046794,0.1733544590498367,4.43320154893283,5.437148866364766,0.2715569014775056,3.1569522830997316,93.92454749905049,141.33142168705604,48.9543910139678,61.99832542109645,1,0,0,0,0,0.28119323664030466
28,107,3.7683804856229073,2.407512189782929,0.00023451370510170822,0.11351047347266534,0.17257548580572063,4.984045691646212,5.179840358124948,0.30505151847656076,37.30828568120711,67.21817308882137,93.69190886332281,15.276153040215588,36.06651681471999,1,0,0,0,0,0.286085959278386
71,143,1.3951394466511797,2.3058938536401334,0.02595278901523853,0.1488255681912138,0.10152810588880265,2.9285118416988567,4.305613497655177,0.026893709615756458,20.500979118220666,81.18334641828407,17.601862845156,36.16750506609689,17.457678565593312,1,0,0,0,0,0.2503536740800164
44,417,5.3312376252796145,0.9526538573938995,0.04426559237456259,0.07833060580533976,0.08055463484798883,4.126013373455075,4.423478308522091,0.37080266678057766,-25.762599815888507,12.123840649580325,17.2335132557128,0.16219277907257512,8.174710978665841,0,0,1,0,0,0.1588852406533286
27,68,1.6306873290241952,1.6117855072146148,0.06483428593474992,0.2639513717611504,0.06275032964487044,1.3550652977693014,1.7154376691474253,0.29577448652886595,1.8242531125609291,14.310993318137001,152.8416927890228,8.206451611285042,3.2101196557877185,0,0,0,1,0,0.32670170140602084
21,240,2.9854158304132947,1.6839758473969728,0.026467492672947852,0.07087493120698021,0.1241410964258621,1.7698720857545769,1.8014981488925959,0.2977079756791629,-5.739444181089857,67.6583728760843,127.19981920050682,17.08482688711335,18.013070056155524,1,0,0,0,0,0.19501602763284231
76,116,2.030818615213663,1.8795375526056777,0.026277062353943028,0.11772912251994136,0.09551553843522081,1.177766697018953,1.626851265334516,0.14603249207578997,-10.235413544924494,82.20739966899072,37.560367923650425,36.2206799348992,59.44053240762609,1,0,0,0,0,0.21324466095516217
21,92,1.2934403699826704,1.7352091219126162,0.005939603795717566,0.022782231263663504,0.06334100033436907,3.375648023665416,4.382451314890799,0.21310144121442914,-14.877216392259427,95.13595272284373,51.432918101193636,55.870172799952115,70.88030241312117,1,0,0,0,0,0.08612323159803258
70,287,3.798537003578482,1.3327373507637712,0.01451469778379741,0.09745732791546388,0.17681128369967428,3.2867606551326745,3.817892301900481,0.19500415596425538,-0.6860718520279017,25.398857402462536,38.258846099541955,6.305054314788766,29.75366693740954,1,0,0,0,0,0.27426861161513816
88,212,3.0339873935829487,1.2362279957752385,0.001535550019075229,0.08000752191541786,0.08787167002826668,2.6594286586879448,3.750442393956974,0.08231481212478126,12.01108939560645,72.37648840045435,29.885873700669915,20.155220633190797,33.83865933463809,1,0,0,0,0,0.16787919194368456
