n_sequences_tips,alignment_length,crown_age,gamma_shape,prop_invariant,insertion_rate,deletion_rate,mean_insertion_length,mean_deletion_length,normalized_colless_index,gamma,best_BD_speciation_rate,best_BD_extinction_rate,best_BD_speciation_alpha,best_BD_extinction_alpha,best_BLINDLIN,indel_rate
81,88,2.3914714713464,1.384137796870502,0.026228133412885216,0.09909038090116326,0.07329719579661573,7.354750770548923,3.31481600817139,0.22425819221002677,-12.21701189590011,18.35363147667833,33.926109960127064,7.144994280733787,26.38973898261476,1,0.172387576697779
24,32,1.9357469403917942,0.5744759771454295,0.010037867102521802,0.054751085490889244,0.22763193006378452,1.4196871879427986,1.5677607735474206,0.2523608757451872,3.6412797851309784,42.25513371387718,21.163572970047085,12.738264441881222,32.082193831838005,1,0.28238301555467377
66,25,1.7532059758415124,0.8902514535490249,0.027008719369598647,0.0718751836845236,0.11113119358541967,1.4064364204671653,1.3570171537432696,0.2678497244525534,-24.31255438270612,53.832921360879325,46.967964203919145,26.357995145328914,18.866187518943143,1,0.1830063772699433
71,102,2.590769156868392,1.1960158693167395,0.003410117628053564,0.12896986950039688,0.13711426352186346,5.942972158425573,3.1992839683250507,0.27927854103462046,-21.60179319899884,41.840481019371836,41.289408190935205,10.358290795373744,24.145022893071598,1,0.2660841330222603
35,35,2.2372873264238393,1.4394015190628808,0.005461086586576941,0.10766525235193071,0.10248254788232904,1.782395786097808,2.3647492996963426,0.19781242741688884,22.312903496696745,64.30199607235623,36.716844270984424,20.980297691651955,38.20922417357425,1,0.21014780023425975
55,25,2.5034694339720085,0.6342919658812165,0.010260471223383806,0.05290101924030906,0.19561012470420497,1.5703540191851952,1.2382935191917441,0.19846034708147817,9.170529277512236,65.48554393139653,58.35976699383461,22.79169014073394,36.64987116446602,1,0.248511143944514
92,27,4.05924191219013,1.1720524896118694,0.030983090309968375,0.05799317807332597,0.03784715107084155,1.429586793707324,1.776536578585901,0.17019022709309534,-11.309403061393397,18.759832049049436,29.13586191652803,3.7597941010509754,35.05949038077613,1,0.09584032914416751
46,51,2.199476525798115,0.7528206539035913,0.030445163557027834,0.09002005553697899,0.33985696811694455,1.6662985197169737,2.143580262396146,0.2627281030775472,-0.9502229123489423,45.97986960546155,27.96745976402667,14.040834942680604,27.485509658589663,1,0.42987702365392355
35,41,2.655288522628842,1.5525160296171687,0.010958793803290352,0.06049106215139795,0.1702065197402771,1.4389020640334462,1.763819238092561,0.3486188574953967,2.750112057919049,51.707265667639554,31.63833444358257,14.834187663109828,40.69180145022851,1,0.23069758189167505
51,32,1.6386351304870277,0.5395908682842043,0.024907933214905562,0.06864654958774762,0.31379382557250457,1.5911894002578506,1.4707888268894629,0.26978360054307243,-4.683444616753646,35.7548503073605,23.68109097504059,17.52065168267989,22.933542165403445,1,0.3824403751602522
48,33,2.797980941396234,1.0687182955684953,0.019358424902964296,0.06055834819833754,0.056277267028798324,1.4376449947702101,1.6746743827175317,0.3560429753516549,21.31699436812205,47.46751250838774,27.589053752772024,12.925682625402754,55.92869059806606,1,0.11683561522713587
47,171,2.449875255286498,1.970667955677173,0.04031316482257762,0.0061978390830549485,0.04446228074899984,5.29864967993745,4.65211477684962,0.4424255503095475,-44.803368081755,30.09563175455072,57.11948661367857,10.205846342500552,28.50515412831841,1,0.05066011983205479
62,101,1.9940955473186492,0.7563500055374534,0.025769970156663016,0.00916448732425526,0.05006861123283346,3.1962171641241826,2.612348438152167,0.48080541622111195,-11.768366459125138,16.725098801874207,23.652845318658308,2.996350315308239,21.367944378400736,1,0.05923309855708872
43,62,2.8669655772399913,1.8670897313305268,0.024243605139914724,0.020548555696306953,0.2939180919952843,4.5993553279476735,2.5716966758068933,0.14243938678234233,14.143071905308421,38.4164229586883,28.156757002594034,13.029481883636292,32.74019228758158,1,0.3144666476915913
39,29,2.414617384777139,0.9029421198497989,0.001494140775441909,0.1270030317080111,0.3565786956614232,1.422765783235914,1.4494624166619139,0.21539328611017777,22.144647942720628,51.05148776492432,22.506230871368803,20.006913273457343,27.8327810854275,1,0.4835817273694343
54,90,1.8558362066128762,0.9898560181258973,0.03575691318531487,0.1068371836922619,0.11819231387911103,8.099988482281308,4.2110441858507075,0.1606272463098767,-7.64184481357662,46.27493961751867,55.328638070136336,22.207762576720146,32.694458697803306,1,0.22502949757137292
45,94,3.6408204112650786,1.1471309370587008,0.003657458427268603,0.08028818405355118,0.17790888285857484,5.431480327471124,2.829068440143655,0.15733293909940357,-15.306853090745989,31.420793538951326,50.7548998802524,8.045461465937235,24.314633843345668,1,0.258197066912126
63,68,1.6089904932195955,0.7633069364877021,0.025876065258251556,0.10145917347065952,0.04102360030427206,2.3697576018212705,3.0986022047916633,0.36502153423249245,-15.658454656547669,18.77735113078227,21.82676347614012,6.296403145368401,23.079946249524024,1,0.14248277377493157
41,90,1.9139292157470442,0.6462958092092851,0.003583977120341712,0.07814206049904052,0.1919374675196899,4.860298664458553,2.998170377228951,0.21899179366771085,2.435543544624672,27.799176539230515,22.236275278305943,7.303340637499522,0.8802311398237794,1,0.2700795280187304
75,113,3.4077683665657292,1.5521787167751209,0.008764762287076735,0.08917466797793931,0.063818849701408,2.9397130195525447,2.8879791050984043,0.41072610053809255,8.343788090448603,25.310037867023834,19.737818934964448,2.6075069932551704,51.55327208352477,1,0.15299351767934732
22,81,2.2194275776468992,0.739138662670142,0.0017018345719575897,0.03600082582942979,0.10914532419319546,3.6825973612013243,3.1759878549710354,0.13261962591968784,-36.014112814774286,24.0100031130112,46.9799397708155,7.535862891640605,-5.525758911645676,1,0.14514615002262526
29,56,2.1053522620601393,1.5623824331477616,0.028507747932784395,0.07861059180848291,0.07906285916335978,1.8681095120527935,2.4264097623274803,0.4809720169438663,16.470836674201614,26.185334157794127,24.047608754129577,7.679088267862606,44.252039549535574,1,0.1576734509718427
75,23,1.8310688124585335,1.2690982275445226,0.031136431505938443,0.07674604889460084,0.3068583259277541,1.41087949520416,1.1037304506801775,0.25302423717234684,-4.800155231996593,50.16114857362552,88.60314294040877,18.76139921146983,14.23014818586135,1,0.38360437482235493
71,155,2.801582704980504,1.3159983787608425,0.04335560788385807,0.0804054461844526,0.17960438394177494,8.273209013268282,5.625428930394814,0.26024572468898804,10.985443223657029,23.70576276520815,16.501517015050585,7.524502619184394,33.07455757853946,1,0.2600098301262275
71,106,4.078513217300308,1.7617219219270452,0.023150106027135454,0.011656897500164173,0.11755904022132033,2.7943492584339586,3.1344473919360647,0.33049809122807733,-0.6805431811536936,1.9336565432287922,6.690836958280408,-2.055331600952582,19.154331150471485,1,0.1292159377214845
23,40,1.184910730134556,1.3276601109492885,0.019625990202315088,0.13802497434124925,0.36356715487612956,1.9136382707713167,1.697603621196662,0.45388519628132074,9.266678488183464,38.493894392971555,28.524670059053445,25.3789426584429,22.150619760814124,1,0.5015921292173788
64,116,3.1748124605739156,1.2348812364676693,0.013705968945501175,0.12581132357989872,0.16215738870064197,3.758564425762952,4.079002482458362,0.14661418038049903,-7.263645624623175,16.64742503508219,27.34635198750601,4.255617737195777,14.785263345414874,1,0.28796871228054066
30,25,1.352063752025385,0.6986316848065244,0.02986156764039281,0.056250049897419614,0.14031639574802868,1.7231713650038258,1.8096992041390547,0.19368804429560033,-4.303242014103577,84.85472873509227,93.29985456599975,52.876094037056845,30.422591878422587,1,0.19656644564544828
52,26,2.4908605198304596,0.9176932056374039,0.004503127661501929,0.055423529705670625,0.3857572956834887,1.416440435858464,1.1036108578183546,0.23874709634754632,3.3997290823509623,45.48480628965956,48.32159209335934,13.13927579254242,13.119643478233675,1,0.4411808253891593
48,112,3.0027365301595146,0.9611565088116356,0.005035563159003964,0.12901039934481698,0.1047659586868041,6.583836548089136,3.8399260570219624,0.17121392601674337,-4.190227556289488,10.721660712164695,25.439835762861865,0.887353301050012,21.56959529599885,1,0.23377635803162108
61,169,3.081644059648953,1.1623779432894463,0.018417056155827307,0.09545756971403023,0.27782872494658406,6.941190750023418,4.041473424129403,0.2945970569207533,-5.365578030629337,53.798221171571285,42.02932384167822,11.665292762059607,42.80152450956061,1,0.3732862946606143
62,117,1.8743131634026926,1.0094702717875523,0.04087965369327251,0.07681874703471141,0.3048210089055301,1.5552599528596223,2.4814607039349563,0.44786150515833184,-1.2515607446252237,27.372697231535668,22.92281063307736,6.754448173990939,32.11169810273374,1,0.3816397559402415
39,62,2.3623075324260876,1.3231737152026992,0.004636866993868728,0.009120920437784119,0.06628710708249423,4.210293614940609,2.3288498128772224,0.433849264103602,-16.41293555774624,35.60766572474678,24.99932408909468,11.251089788404105,28.236953058547364,1,0.07540802752027835
46,41,1.6510781685470912,1.5731436331282926,0.024512844073938753,0.08324824891504308,0.3092422697868248,1.428549943915464,2.1513292826991064,0.33693743274248744,-5.979916060696523,53.59982423581249,21.19743679148538,22.92691452360886,29.98572200022354,1,0.39249051870186785
30,39,1.3162317589861487,1.005922714414141,0.002456684137032339,0.13141250586772932,0.34844418561167523,2.4328634778192546,1.9170239393370085,0.24691405061187596,6.677940253298117,25.56919044241451,15.173023012152237,17.677988162239046,-0.4629190949942501,1,0.4798566914794046
33,116,2.2850572164055647,1.6505782891120917,0.026775763462664203,0.056797317292078695,0.2856000764363698,6.556723168908373,3.6863678092349144,0.24096488967021837,-10.386325076897933,48.617545843989944,45.556931506945986,18.22800759213632,31.109706360162328,1,0.3423973937284485
38,56,1.8311772970637503,1.0035137055129406,0.04651033639637021,0.09104135719678808,0.31813612040966976,5.090618600588648,2.597162696751575,0.23903045938366582,6.626549693981582,37.253508885520894,29.2369035614745,19.076954719555353,27.876611830187365,1,0.40917747760645784
67,27,1.5048232014902057,0.7898268427945447,0.04539969590019734,0.12628665275838097,0.07982175065544764,2.3497612724119787,1.8904995489771264,0.18251702276683193,9.919667433112682,48.84400038995849,56.31636586840471,24.5806387813739,33.98732522453448,1,0.2061084034138286
33,35,1.7822129539719112,0.7805960223780508,0.028016729463520955,0.03711856315126203,0.11101428970156993,1.868066043646884,2.3562144191790453,0.184535670512248,11.090568040142053,32.768756026397575,22.58589779507568,8.651510249188226,13.69067229440369,1,0.14813285285283195
38,60,1.412649039185277,1.3890805636482424,0.04163705059756074,0.08617103927990875,0.2755027689071882,7.7792651742363335,3.6166797867806197,0.24203387354675557,18.024000980681887,16.89914327512001,8.773939127675408,9.22147854152387,14.86390269698121,1,0.361673808187097
83,31,2.869946149683084,1.9721243767636059,0.014829295702487132,0.07172734490806018,0.05495720428836337,1.6241428769174469,1.8769975929313685,0.23081574550560913,1.281000688640537,28.425529572678816,22.82710901891453,5.927757930832966,25.040394558314233,1,0.12668454919642355
25,49,1.1478047335572499,0.6320861042590538,0.006409289197485655,0.09984193166459077,0.36910194991728484,1.4148850236451516,1.6797726650442306,0.3625795208642691,-19.722580671648736,55.81396856630932,36.57151994596068,23.098920912704003,23.347261508995025,1,0.4689438815818756
29,90,1.8148731110260665,1.2964779896038656,0.023251836080775398,0.12860883758212166,0.19215701538728006,5.341133016771518,3.739785171203782,0.22888004889468389,6.368353939410385,43.27528704508043,29.368794779678588,22.631640175623225,34.815050472717886,1,0.32076585296940174
52,32,1.715218990344773,1.1578631434700182,0.03243152154495108,0.017640014908456306,0.06168471639257912,1.6145606024197934,1.595923307440443,0.3839642344581213,0.2599599474912371,40.572762363886454,47.8640995253396,14.087256913830378,31.904729006089312,1,0.07932473130103543
39,113,1.9420175338912269,0.5923265797075268,0.0077115520621143215,0.08965693098984324,0.25722703373622646,4.849467242104215,2.4797769318555316,0.35818464822326335,-13.381767374715823,16.207371938834243,30.57365004275449,-0.10119883501557336,14.813096179373224,1,0.3468839647260697
77,165,2.3302077301827127,0.8882603190639304,0.021706200446600734,0.13602236883796068,0.18389314337284313,4.680956597207391,6.122673429711184,0.15901899078331747,-38.938252995281616,6.58792443213138,19.911675640289143,0.5996178102065255,0.12256602902716196,1,0.31991551221080383
39,25,1.5515292299920331,0.6408860362934519,0.03046434599668441,0.09670465237193875,0.1757887227804111,1.405185457126475,1.5212125625764816,0.28232296675256635,12.077392176233191,20.147401460111944,9.600642105437757,12.488874140978119,11.765828452075798,1,0.27249337515234984
44,145,2.777426841219076,0.7981269969740382,0.0038741306120522196,0.09267547484202503,0.07519975000729849,4.837717622390949,3.6269570649083,0.3807051799217543,-42.12257573337152,5.343805343855408,20.600040469410935,1.5273447885573292,14.72517822676996,1,0.16787522484932352
89,24,1.7036585195690122,1.3216636837073226,0.021033419494441492,0.12093613275867579,0.11139238096081462,1.4057171247269538,1.3088387559890011,0.4135089864017111,-0.028223148826622142,24.782676551119987,16.839353911386823,9.916757494792693,15.711665507009318,1,0.23232851371949043
72,146,3.0004554456029293,1.4339129809033528,0.02870516863001785,0.0650831327486861,0.05077326737067266,8.683638170175195,7.575139910197492,0.1939836013033333,-8.851572405587419,17.367338856555023,23.071087069100205,1.9614436153566632,18.426405045428893,1,0.11585640011935877
84,104,3.1116491299560227,0.9731668145861196,0.0008928561536287266,0.08353520429528428,0.20232950513448622,5.108929854341607,3.1709292820539092,0.16837274537314315,19.85914473943997,0.5170826546414697,3.959892176838615,-3.1044696838596444,10.77259009771429,1,0.2858647094297705
86,50,3.303130317121054,1.5985095855045623,0.01303325083676992,0.09399030223274477,0.059136184954484444,1.4201529934001125,1.803332735185481,0.43575788921799613,-16.754163459870636,11.917491040837934,26.928600314653288,3.2753885590523666,20.300688637491916,1,0.1531264871872292
25,35,1.2437917364346143,1.1141368549649535,0.015568836545853865,0.09659670113304271,0.37365813028091577,1.4473710536712636,1.4815043376417103,0.270238756493033,-13.501659125461202,69.56292920183054,117.86713017846783,30.950056638815557,31.827694314584086,1,0.47025483141395846
31,79,2.009667976734276,1.2871353493833582,0.0033922659311578737,0.08903665950501305,0.21759960750837246,2.462467757129085,2.638417830418998,0.316223183180713,-6.1823051888768,21.216516856310527,22.917945060820085,9.756075301878695,9.681841038763386,1,0.30663626701338553
37,82,1.9953347153231316,1.7927499979418509,0.03841637222995863,0.02374465111266523,0.06563022603018,2.274012069957044,3.5599789418915693,0.26749181594658855,7.620327974688464,56.22202339177495,32.77077204897151,26.782910310062412,38.24588319512278,1,0.08937487714284523
83,111,2.4068327366856987,0.6417739009296692,0.015747293470286007,0.039959667811359526,0.24842237698743552,3.2932959115863074,2.4143491222480815,0.3211661905074475,-11.711802245385392,9.333381831771296,12.648903148833107,-0.37946439781807256,17.66923836968705,1,0.28838204479879503
85,77,3.01433918803755,1.3102263079574363,0.012707235131524589,0.13357716970072792,0.06573622351839697,8.709290015626978,3.453535921520203,0.1865846695810569,7.053148422869236,13.728684652957819,23.034521866796492,-1.3599094523540893,30.073128625449705,1,0.1993133932191249
69,133,3.922940267392155,0.9343179981589953,0.013924360407719303,0.12046409434754013,0.29792291444889274,6.003849492677555,3.099902250972143,0.1460953824506722,-7.169434325557378,30.203420277751473,71.1353365264602,5.423487821449793,34.65928217807772,1,0.41838700879643287
98,25,2.7488266594907986,1.7321560307859591,0.018655350871717682,0.02751115286211142,0.16186102795361404,1.4051976027027724,1.142853683284844,0.24656007053551174,-23.334349261813013,37.798334180569185,66.65192076600344,5.758771831969787,23.416337700037182,1,0.18937218081572546
47,69,2.2714625630181127,1.2911279100001147,0.017357542100861545,0.09731771480635712,0.21154993034206537,6.124988665176883,2.7525707341298444,0.29794210423469975,5.848931666945837,28.301885110328495,24.91384574271115,7.197065898141976,21.597927285051675,1,0.30886764514842246
27,72,1.2172198218100914,1.0476757420144285,0.03246368712648299,0.10972867127476268,0.22722869866068657,5.222372573595803,2.7342242859611194,0.43213769813421915,16.4772886661738,35.16436978286745,22.84392779109877,13.588887081731292,46.22860851009077,1,0.3369573699354492
29,127,2.227866166168321,1.0007799045946153,0.019630318694960354,0.09352034231902592,0.09388871234500272,1.6769831176563903,4.782363441008475,0.44859141030105193,17.420269889484814,15.064451092931323,4.384167315507037,3.045147810704877,29.8648211941314,1,0.18740905466402863
30,38,1.2201300981902017,1.910062510923615,0.00962509739119187,0.12393847697642209,0.35318879642946066,2.7480922746425875,1.4467993133885928,0.38319760908315575,18.53016088868644,67.68027176573445,92.69278911532201,28.64150955788374,43.68526911433405,1,0.47712727340588273
42,52,1.7683090285161462,0.5536946497946447,0.016483548546219924,0.03798675858084375,0.04678749341884982,1.9473125660203405,2.398675526621863,0.3138095663315484,-17.178480525128315,27.424330319469245,24.51192125667588,11.659216720295424,20.45554860823264,1,0.08477425199969357
77,100,3.8035062463105627,1.3936367679350836,0.01909960592364814,0.07488006350732958,0.04282564909867253,2.0770590515198175,3.8437225313935386,0.27407876540745174,-25.327004215587007,24.43315300955639,22.09505094822188,6.173061068690539,37.335963448567206,1,0.1177057126060021
58,37,1.345247234375987,0.6454172789122593,0.02481999066697611,0.12357630969848649,0.12627355857407518,5.598930216843139,2.6502808597904712,0.14705001232131462,21.710529074783583,35.44475117974511,24.412812822523566,15.518432404513677,22.032647576915508,1,0.24984986827256167
57,41,1.5299906942983696,1.199399515996558,0.02891993975299357,0.05106241573652272,0.10436678276837918,3.2429365981892033,2.510867298206276,0.17749202234808092,-6.476977307920149,41.1059687639789,30.68238360001017,23.614128283292263,15.004499116047073,1,0.1554291985049019
52,63,2.326752540313226,2.0806258641797903,0.022373495152739745,0.08303278330055375,0.08143361202864352,2.9684027851320662,2.5348519480382663,0.42222828285373715,5.708700133517058,23.387651075310412,22.157953095429114,7.3784608504597795,32.01801195800704,1,0.16446639532919727
35,121,2.8325791609610254,0.7567471481901394,0.010060244229300375,0.03675537964887202,0.19929265014941513,1.4802716800880398,2.4724627336353913,0.47232684945770276,-17.191420852606893,10.639682113828712,15.468936865635245,-1.142565080404331,24.953390359358828,1,0.23604802979828715
22,57,1.4280626290335046,0.5600535977195717,0.02288580235107133,0.04586704351791243,0.17031898944217796,2.9308031112934128,3.120299003580537,0.21366312407095606,22.83042487159793,33.98626511438404,11.784138102305247,14.082573810284286,17.206644135592654,1,0.2161860329600904
83,130,4.314446392062482,1.8904531456146645,0.005023608046350397,0.0882598523374788,0.039038388674383404,2.95948174634794,4.255103579614775,0.2221335408595782,-14.121343290690922,6.384909267510403,20.370724023006392,-0.7319113460577875,26.182969702563962,1,0.1272982410118622
83,127,2.1434415949111507,1.5308765752176523,0.024506168441133222,0.04654014829405562,0.03837483771123221,4.641156459534379,3.0293380374927885,0.4508610241922592,-38.15477998380064,11.7570781406757,33.1149193337373,1.734969295559043,28.83470519805681,1,0.08491498600528782
49,63,1.871267174302369,0.9180645235767698,0.03571821854669684,0.09488877367184605,0.1150691951012053,5.908301215044994,3.4581797540985626,0.1422065452142826,-1.7594305831443104,53.08329327711639,56.2241072597154,24.023491003290317,27.53415929941012,1,0.20995796877305134
27,51,1.3180648988393968,0.9115019060715644,0.03897963819126,0.10364258034828082,0.26847810202416234,2.1502227167908607,2.2337408608322873,0.363700979861078,-8.780731934056208,68.51319460636009,73.48582392463587,47.885187777194076,47.00465787149119,1,0.37212068237244317
88,35,2.6776472096612074,1.3271963120951369,0.011016950511069191,0.10345510626719598,0.10922074478236825,2.230913744807312,1.8010286240432634,0.17355104117518136,4.253677255914707,62.77006645530187,101.4576114992919,21.93402665440539,43.75018295673253,1,0.2126758510495642
70,81,2.879872558165582,1.4774018575483032,0.04074199230895717,0.01692670079708951,0.06680347364337608,6.024384243554596,3.083284549712088,0.1913883645904754,-14.534621420109897,44.63860042563681,64.20418863179549,12.015904830269882,38.93254605251351,1,0.08373017444046559
59,112,2.5084027277255916,1.3583914317925598,0.01896569551120672,0.08855539334969019,0.0895745902396861,2.0514855744190084,3.0635198902137546,0.41958536330340707,-13.674310822440033,2.234503253033452,16.91877359560876,0.40207709884779697,12.56400104323582,1,0.1781299835893763
28,47,1.2911988765613256,1.1567020416953235,0.021715767570387682,0.03315063110203353,0.2524253297851742,1.6063359832686155,1.8626274533431761,0.3709889328221304,16.170826915192276,44.312110185827834,27.708881280981004,16.788184356742153,32.72038713373786,1,0.2855759608872077
55,70,2.230085394929024,1.7256001070585134,0.029987801381321566,0.07392876491790665,0.24576370645320655,1.9429600980407176,2.3628680981729633,0.2806956971491113,-14.912607576811755,63.846290317149624,82.3822908035401,25.01814655339184,35.67608442991149,1,0.31969247137111323
40,64,1.8034998425993312,1.8626849181426397,0.01867500449823846,0.12569672106076224,0.11504116864537421,3.0113499608974017,2.752232973414209,0.33659676349801976,-18.073896534626552,43.58548356247914,60.53297093249464,19.41618073259256,25.56597057430794,1,0.24073788970613647
40,130,2.4385702862530745,1.2299955474439734,0.03544059747203257,0.11999389801351056,0.25181848686857405,5.141014641786948,4.232016472982318,0.28420288860156817,12.746966344982962,28.701984073322357,22.687301781403036,11.761728690857105,34.611927741671245,1,0.3718123848820846
98,77,3.132952291307698,1.9000147988619682,0.04532214292960365,0.10859620428115829,0.10689223648440965,2.8986937789524,3.0281004920681376,0.22050048186845567,-10.707769573381011,23.769595456955255,38.09659562760884,4.987201220300763,32.62315466739128,1,0.21548844076556795
33,112,3.0379068031814804,1.061696523426039,0.006361732361457671,0.07269663203826723,0.19162823407596707,2.59688824549442,3.462398304050013,0.1825168561400804,5.562695814888171,1.0969518240732155,13.341515094269672,-2.784986038789961,2.1059611359350754,1,0.26432486611423434
27,58,1.5467583348778542,1.073985824089795,0.02911304496990652,0.13046056956935162,0.2943049835392796,3.0578432912702747,2.753436932464286,0.22710574503654024,-7.173044909999986,60.58345198053194,67.59214160367527,33.16989483476997,34.966551170565005,1,0.4247655531086312
34,23,1.4110824151886627,1.1901345385995383,0.016454247945731207,0.08783912371286168,0.2507254961581763,1.4063312100564673,1.2100379543529503,0.2038005370352947,7.150218252890266,20.59864995068875,14.297739115249819,12.22744476016168,-0.19182858132709768,1,0.338564619871038
52,38,1.507976026202321,1.0990477509843048,0.008439417528237642,0.08156125637664365,0.07767492719875674,1.6071293327955098,1.5819160163792254,0.33617901550957735,5.82484984444142,15.862076122045556,21.310638055317874,4.242069299083066,20.17204753934245,1,0.15923618357540037
67,55,2.521064464862695,1.5921449841468651,0.021105295959045287,0.1162653001755036,0.3379052549733029,1.5597455518613759,1.8186335564284901,0.38444359369728087,-26.303864917005985,61.70067339464644,60.97381628284079,18.446410860665463,48.106640175930806,1,0.45417055514880655
71,121,1.5412309162959414,0.9326912580725879,0.029048210316846786,0.03863814915536684,0.036123100078737785,1.7427909455325648,4.561233941313563,0.45153849174540106,10.466778153223679,24.985184397185552,8.552920301231932,2.2305971559794147,41.870562156454525,1,0.07476124923410463
95,38,3.761711897119284,1.9454957439314962,0.011621281905839073,0.08033913217516635,0.09357417132621335,3.143255479955696,2.082292929651559,0.19167467382913855,-2.7977672760962946,8.722972403176069,17.11288139876315,1.9014835131334837,18.182746718048328,1,0.17391330350137968
57,89,3.3307025091970934,0.9363910383931295,0.0048294234171705535,0.09919218880485077,0.11096978892032276,1.4273099587783327,2.5495710762787143,0.30156974154165683,-5.41703804242317,19.225698483903855,24.905177057937927,1.8723460752290446,17.311351715525735,1,0.21016197772517353
35,25,1.2625272898817683,1.4298636338097477,0.026812668044445456,0.13299506891046825,0.30888439979135784,1.6240686555753445,1.559174907362995,0.24793018377985998,5.880783232903598,67.84128178803668,56.5538894354926,31.425423672737395,32.047492918225544,1,0.4418794687018261
35,33,1.4814798687092983,1.048687459674281,0.04331754029295687,0.1156852607025336,0.30634198716852035,1.4120772514197086,1.6089340387375821,0.44076412407339133,10.680272550875257,35.05637199324339,22.822624106577756,22.15723251776533,29.468640019899382,1,0.42202724787105395
27,91,1.879032779228834,0.6068217529968712,0.021557239919892855,0.08046901221540863,0.13045990015252645,1.4534279326827262,2.8026758707751975,0.42864512806854554,1.562683258904634,8.975969605257559,11.774361618014263,4.315419688822229,17.19621620870565,1,0.2109289123679351
58,51,2.0438876062000175,1.0607759763512787,0.022238436881817834,0.09388336981472208,0.08021970251580347,3.3672454242392726,2.7178873730878426,0.30319993816560187,-25.242437879559276,39.24089143439825,31.67432760173607,16.15217950858275,24.932705250139684,1,0.17410307233052555
68,31,3.052691680324999,0.6930113981409567,0.004828403510950052,0.009125147947204038,0.07198257275550324,1.407664196031029,1.3728735974095065,0.3630770164977664,-0.5693708390794681,13.750905974126288,9.950224900590467,-0.7422478694531207,11.678083533624225,1,0.08110772070270728
38,30,1.691316664639256,0.8664986520689957,0.01165269290890854,0.06286348159976529,0.13465413800918852,1.4053321923880595,1.670878814406148,0.43792631639377233,15.859466070184322,20.02370561766183,3.786315668742743,9.4411865611769,14.25474857892451,1,0.1975176196089538
65,30,3.0481199679566995,1.729253892435111,0.0252030119119213,0.0244238044882263,0.09139804517062389,1.665446836111173,1.8307406011428102,0.23985806322749167,10.679198351400698,28.488687196537647,17.6774278077625,5.990732462921251,30.097270006896117,1,0.11582184965885019
30,58,2.2093505822592796,1.4858202943189236,0.02019526271091046,0.09444590453283858,0.18050989765434786,2.103891015417182,2.5725205811070575,0.3904388229653337,-0.725138475549512,51.41780307448302,30.55251115684052,22.11083371208791,41.75849996633946,1,0.2749558021871864
70,95,2.324699932348056,1.1795027189129577,0.009798275399834792,0.09188436276910229,0.0753921983846543,2.354853959898444,3.471859701719837,0.19963254761253424,-11.686525040127359,15.81992934393,15.307717947001457,5.026484934481723,15.472511755390137,1,0.1672765611537566
23,135,1.892298108803687,1.1622548825984909,0.03814905787257312,0.07188470192656249,0.23405704287546275,2.7878037639118896,4.00260109946565,0.3755987423028765,1.5341811201311915,33.29778920591489,23.551139517902524,14.443914259722746,38.968498376317015,1,0.30594174480202524
26,31,1.2511534059600562,1.184621113992678,0.030383206818907098,0.10728320760096317,0.2967953908364517,1.477527559071048,1.8054374457439182,0.2708087444841703,-6.710236596094255,39.61710781437202,36.351088899185456,20.358933524467247,16.34279832744994,1,0.40407859843741484
31,30,1.7137386903134795,0.8592410314622418,0.007452737802960928,0.027424251546676326,0.163580588908738,1.5661210801471372,1.4334061662901578,0.29765099858395155,15.711740451249865,64.22277620182665,44.392451312919896,23.212184393065915,39.83225701140054,1,0.19100484045541433
67,61,2.688195137767561,0.9861851071069139,0.006661924604573225,0.09459052376057232,0.3735497523787873,1.717218740027216,1.663932096329828,0.36446826735051746,-11.453891503392597,20.463858176040304,17.37762184295697,7.003010528615303,22.270923618762506,1,0.4681402761393596
87,78,1.9274820735713836,1.2223936753693725,0.04254851652222494,0.11453340874309778,0.10924689877616064,4.385342000296642,3.1720272314043934,0.33134839720957127,-26.14228958861594,21.125834366441374,26.021189656235684,10.000590158388432,24.982391712185,1,0.22378030751925843
48,30,1.6255485774750822,1.618859881296026,0.04606602605919707,0.0931091485331498,0.1244853441956233,1.5125804373390508,2.009527623152712,0.3040299060250199,6.334697810478012,53.66593365223418,31.03027924202133,25.266181742108785,42.21425993759563,1,0.2175944927287731
27,135,1.9520057440832188,0.9839554594329982,0.019656119577972076,0.12112357143294622,0.2061432580936147,1.9223838147280645,3.4621571164000366,0.44582908753198225,-7.316788373902352,49.12355106079479,30.970151637901264,15.444831348283133,59.99415403874367,1,0.32726682952656094
91,111,3.1000355852415313,1.223815155693942,0.01442795483725296,0.013722362700384197,0.03895930064368661,6.574468970103357,3.368517745232227,0.2115686095500256,-18.242691878178196,3.37870733488767,22.13557383585282,-6.691006816452174,21.280847545967635,1,0.05268166334407081
96,34,2.265442923755094,1.401689848302169,0.04703038144226142,0.08322754311311069,0.289668305860562,2.1445549867923366,1.9954557256237764,0.20397549929978706,20.840590894710918,15.617175630560412,9.440763670494547,4.611272677090495,20.520107903483492,1,0.3728958489736727
74,132,2.5530647480647013,1.3761546319639606,0.014382115423265226,0.1351201280542637,0.06186578305145976,5.941857240018986,4.518498519486763,0.20494378141971498,-10.740042070625613,12.482359352910038,29.1340523236369,4.574648070596702,25.03339252269308,1,0.19698591110572347
